option,option_return,score,loss,epsilon,eval_clears
28007,-2.5569520183738272,637,14.992438316345215,0.33483375000000004,
28090,-2.547956349733524,616,13.385541915893555,0.33286249999999995,
28170,0.8995537452546936,918,22.577335357666016,0.33096249999999994,
28253,-2.6033221935779745,779,9.686349868774414,0.32899125000000007,
28331,-2.565768673208188,773,18.650196075439453,0.32713875000000003,
28405,1.194318656694341,909,24.696659088134766,0.32538125000000007,
28486,-2.5294133584143497,637,17.69921112060547,0.32345750000000006,
28566,1.4323077250647567,894,16.399761199951172,0.32155750000000005,
28643,1.3607732098508714,782,11.987825393676758,0.31972875,
28723,-2.552476786236189,779,14.049365997314453,0.31782875,
28809,-2.538778032581904,628,12.251628875732422,0.31578625000000005,
28891,46.85747185062187,740,34.42155838012695,0.31383875000000006,
28969,43.27995290843736,740,19.638561248779297,0.31198625,
29049,1.261487084593863,894,19.986486434936523,0.31008625,
29129,7.2028639444156575,912,12.066324234008789,0.30818625,
29206,1.2843303884786494,743,12.221099853515625,0.30635750000000006,
29281,-2.644839185294927,930,13.094449043273926,0.30457625,
29365,1.1291451982718617,755,23.105558395385742,0.30258125,
29439,-2.5786657778452318,785,18.601648330688477,0.30082374999999995,
29520,44.06358106045551,888,34.315956115722656,0.29890000000000005,
29599,1.366469221875643,776,15.56633186340332,0.29702375000000003,
29676,-2.561382498190089,785,22.70308494567871,0.295195,
29760,-2.5294133584143497,616,20.061208724975586,0.2932,
29842,3.87495048427816,770,9.594327926635742,0.2912525,
29925,1.189935533067395,773,20.37093734741211,0.28928125000000005,
30000,,,6.657552242279053,0.2875000000000001,3.3333333333333335
30001,1.4568764899644007,906,4.334952354431152,0.28747625,
30082,1.3137938229748387,776,6.813149452209473,0.2855525,
30161,1.383904801335968,912,19.35101890563965,0.2836762500000001,
30240,1.2899694403831734,764,20.490224838256836,0.28180000000000005,
30313,2.7877670778966555,752,11.24206256866455,0.28006625000000007,
30393,49.859382772384656,888,12.295759201049805,0.27816625000000006,
30474,1.1865472239805015,743,15.493522644042969,0.27624250000000006,
30544,1.6390243347988378,776,24.21485137939453,0.27458000000000005,
30624,-2.543390252256085,761,19.739850997924805,0.27268000000000003,
30708,-2.5341192248302065,628,25.935501098632812,0.27068499999999995,
30787,1.2164834916104454,897,30.430191040039062,0.26880875000000004,
30863,0.8292082877884908,921,13.23815631866455,0.26700375,
30943,-2.5701109864761063,770,18.019935607910156,0.26510374999999997,
31022,4.631955231195164,909,17.383989334106445,0.26322750000000006,
31094,5.605701066615123,927,26.099281311035156,0.26151750000000007,
31177,1.3074044328067167,746,7.354931831359863,0.25954625,
31258,5.2379078616741985,758,20.861377716064453,0.2576225000000001,
31338,-2.5569520183738272,906,23.59184455871582,0.2557225000000001,
31416,1.3307115482896128,785,19.90972137451172,0.25387000000000004,
31500,0.7600143433698773,785,21.193748474121094,0.25187500000000007,
31576,1.9880859675467042,631,14.813644409179688,0.25007,
31654,-2.574409876611345,785,21.81378746032715,0.2482175000000001,
31736,-2.5246599579942925,773,18.20873260498047,0.24627,
31813,3.861575931663691,770,17.36899185180664,0.24444125000000005,
31890,-2.574409876611345,927,15.792713165283203,0.2426125,
31967,-2.5828791200667793,785,24.587886810302734,0.24078375000000007,
32048,-2.6033221935779745,894,14.60673999786377,0.23885999999999996,
32127,0.8690681076432941,743,21.137290954589844,0.23698375000000005,
32208,1.4020549833500942,915,19.93708038330078,0.23506000000000005,
32285,2.012879647683993,909,27.38718032836914,0.23323125,
32361,3.669494609358195,776,21.411401748657227,0.23142625000000006,
32441,1.2961827195167142,616,15.226587295532227,0.22952625000000004,
32521,1.3307115482896128,785,25.528587341308594,0.22762625000000003,
32600,-2.538778032581904,779,15.461423873901367,0.22575000000000012,
32678,1.2899694403831734,900,26.316970825195312,0.22389750000000008,
32758,1.5067610345519853,767,22.7762451171875,0.22199750000000007,
32837,-2.543390252256085,776,20.31258773803711,0.22012125000000005,
32916,1.2003949031691539,764,13.539691925048828,0.21824500000000002,
32994,1.3307115482896128,758,21.749191284179688,0.2163925000000001,
33074,1.4568764899644007,894,41.48571014404297,0.21449250000000009,
33157,1.2797674675615143,909,11.353931427001953,0.21252125,
33234,-2.543390252256085,637,18.30046272277832,0.21069250000000006,
33310,1.1347635529833355,779,17.277568817138672,0.2088875,
33392,-2.5786657778452318,779,25.780519485473633,0.20694,
33472,1.3193764843603173,782,21.231830596923828,0.20504,
33550,-2.561382498190089,930,19.7635498046875,0.20318750000000008,
33629,2.793091405637282,921,31.129337310791016,0.20131125000000005,
33711,1.308266988203215,785,24.526275634765625,0.19936374999999995,
33794,-2.5294133584143497,785,14.935506820678711,0.19739250000000008,
33875,-2.5341192248302065,779,17.909015655517578,0.19546874999999997,
33948,0.5694616923926091,785,18.541217803955078,0.193735,
34030,1.3542540891814272,915,5.238624572753906,0.1917875,
34108,1.0875552884655466,776,25.936996459960938,0.18993500000000008,
34187,1.9880859675467042,785,10.889967918395996,0.18805875000000005,
34263,2.598369528376412,930,8.952596664428711,0.1862537500000001,
34344,2.147971605699026,897,11.092251777648926,0.18433,
34426,44.96831896438569,740,23.820152282714844,0.1823825,
34507,0.806456710987493,489,14.70521068572998,0.1804587500000001,
34584,0.7322012610922407,785,12.90231704711914,0.17862999999999996,
34667,-2.6151039211065155,637,34.387210845947266,0.1766587500000001,
34751,1.1463558159593534,776,34.7056999206543,0.17466375000000012,
34834,-2.547956349733524,785,16.63888168334961,0.17269250000000003,
34912,1.122321629407402,933,21.708595275878906,0.17084,
34991,2.1505866417163104,900,18.042356491088867,0.16896375000000008,
35000,,,14.571985244750977,0.16875000000000007,3.1333333333333333
35076,3.034331238134,755,7.539175987243652,0.166945,
35158,1.2899694403831734,752,31.28955078125,0.16499750000000002,
35235,41.97056601518709,1036,25.663997650146484,0.16316875000000008,
35309,1.3542540891814272,900,12.229467391967773,0.16141125,
35382,1.194318656694341,900,16.849241256713867,0.15967750000000014,
35461,-2.5341192248302065,930,16.98862075805664,0.15780125,
35546,-2.5870503288661117,628,28.257736206054688,0.15578250000000005,
35626,0.8545668979060994,785,22.080421447753906,0.15388250000000003,
35711,1.2388722137479244,779,18.1337833404541,0.15186375000000008,
35792,5.528960351505039,921,4.382750034332275,0.14993999999999996,
35864,1.92699973248561,1042,20.00475311279297,0.14823000000000008,
35943,1.1735874636945962,897,21.110370635986328,0.14635375000000006,
36021,-2.561382498190089,764,21.25799560546875,0.14450125000000003,
36100,0.7608629234777504,900,20.577056884765625,0.1426250000000001,
36180,3.1616789550138873,773,14.529939651489258,0.1407250000000001,
36262,2.036884102235967,746,24.684690475463867,0.1387775000000001,
36337,-2.5246599579942925,773,14.846508026123047,0.13699625000000004,
36418,1.262748794568277,770,13.465831756591797,0.13507250000000004,
36499,-2.547956349733524,779,21.303016662597656,0.13314875000000004,
36582,1.4145181327167053,773,23.31169319152832,0.13117750000000006,
36665,1.2797674675615143,785,5.774303436279297,0.12920624999999997,
36748,1.4816934242064654,758,14.379989624023438,0.1272350000000001,
36829,-2.5246599579942925,767,8.87031364440918,0.12531124999999999,
36910,-2.538778032581904,761,30.02185821533203,0.1233875000000001,
36991,1.2961827195167142,746,16.7691707611084,0.12146374999999998,
37063,4.003363875248475,779,19.650047302246094,0.11975374999999999,
37148,-2.5870503288661117,749,26.313457489013672,0.11773500000000003,
37224,1.2164834916104454,897,15.570901870727539,0.11593000000000009,
37312,1.2388722137479244,743,32.56993103027344,0.11384000000000005,
37392,-2.5341192248302065,779,26.168413162231445,0.11194000000000004,
37469,1.9695923261528554,894,30.952171325683594,0.11011125,
37550,1.2164834916104454,761,19.094341278076172,0.1081875000000001,
37634,1.7742097504665189,764,30.23366928100586,0.10619250000000002,
37714,1.168036177736721,779,25.85500717163086,0.10429250000000012,
37792,-2.61895288189545,785,15.125152587890625,0.10244000000000009,
37869,-2.5870503288661117,933,10.940821647644043,0.10061125000000004,
37949,4.439345074764381,755,22.68623161315918,0.09871125000000003,
38026,1.5067610345519853,891,15.403604507446289,0.0968825000000001,
38114,1.2732208923215471,894,17.72055435180664,0.09479250000000006,
38193,2.902709442354327,930,31.91032600402832,0.09291625000000003,
38271,43.59655745678018,1036,15.602848052978516,0.09106375,
38348,1.205703958598705,900,31.223865509033203,0.08923500000000006,
38430,0.6567136948221094,776,19.135826110839844,0.08728750000000007,
38511,4.27726998464699,918,23.711225509643555,0.08536374999999996,
38592,4.875596860943783,779,19.23452377319336,0.08344000000000007,
38667,5.323904591831232,930,30.42884063720703,0.08165875000000011,
38743,1.194318656694341,764,15.291787147521973,0.07985375000000006,
38822,-2.6033221935779745,767,23.221054077148438,0.07797750000000003,
38898,60.011945181951646,1036,11.399650573730469,0.07617249999999998,
38979,39.56486877494454,888,9.611980438232422,0.07424875000000009,
39061,-2.552476786236189,755,17.391122817993164,0.0723012500000001,
39138,4.720183467133821,924,28.09750747680664,0.07047250000000005,
39216,55.86711991249798,888,11.108726501464844,0.06862000000000001,
39298,51.941481534839106,888,16.529842376708984,0.06667250000000002,
39377,-2.6072889716421948,785,13.300491333007812,0.06479625,
39453,0.7218549732363229,927,18.82638168334961,0.06299125000000005,
39530,1.2003949031691539,909,18.570236206054688,0.06116250000000012,
39607,3.5340812221734894,915,25.645122528076172,0.05933374999999996,
39686,-2.547956349733524,785,43.56352996826172,0.05745750000000005,
39767,41.8392751527188,888,31.319807052612305,0.05553375000000005,
39854,-2.5246599579942925,785,16.038244247436523,0.05346750000000011,
39935,2.819860881309746,903,10.724322319030762,0.05154375,
40000,,,19.905288696289062,0.050000000000000044,3.4
40013,-2.6072889716421948,903,23.92847442626953,0.050000000000000044,
40095,1.3027954217793074,915,20.92938804626465,0.050000000000000044,
40175,-2.6033221935779745,921,38.16495132446289,0.050000000000000044,
40257,1.0255528088428314,755,21.650053024291992,0.050000000000000044,
40339,-2.574409876611345,770,15.088329315185547,0.050000000000000044,
40421,-2.547956349733524,785,29.33921241760254,0.050000000000000044,
40502,-2.547956349733524,915,7.822554588317871,0.050000000000000044,
40581,-2.6033221935779745,930,13.352214813232422,0.050000000000000044,
40663,1.0207513942771171,785,29.34449005126953,0.050000000000000044,
40744,-2.6072889716421948,782,25.881540298461914,0.050000000000000044,
40819,-2.547956349733524,927,19.60570526123047,0.050000000000000044,
40902,1.251660737456348,749,21.658863067626953,0.050000000000000044,
40982,2.3352339159177866,773,15.110836029052734,0.050000000000000044,
41054,-2.552476786236189,933,9.742786407470703,0.050000000000000044,
41138,1.2797674675615143,770,6.30181884765625,0.050000000000000044,
41220,45.372712253307355,740,19.164752960205078,0.050000000000000044,
41291,1.1951389382938982,776,9.515666961669922,0.050000000000000044,
41369,1.2164834916104454,897,39.468013763427734,0.050000000000000044,
41444,-2.574409876611345,764,19.609739303588867,0.050000000000000044,
41525,4.034876991582294,767,15.031840324401855,0.050000000000000044,
41603,-2.5246599579942925,767,10.541707038879395,0.050000000000000044,
41686,-2.5246599579942925,785,9.738462448120117,0.050000000000000044,
41767,-2.574409876611345,785,21.89392852783203,0.050000000000000044,
41853,1.1479407044913605,764,11.013965606689453,0.050000000000000044,
41940,1.2843303884786494,752,12.174442291259766,0.050000000000000044,
42022,3.1162445037588005,764,18.180248260498047,0.050000000000000044,
42098,1.2226211143122765,1054,14.553936958312988,0.050000000000000044,
42173,-2.538778032581904,927,14.182893753051758,0.050000000000000044,
42256,1.9039098804048256,897,12.229730606079102,0.050000000000000044,
42335,4.749681420805445,897,22.221147537231445,0.050000000000000044,
42419,1.2164834916104454,891,25.775115966796875,0.050000000000000044,
42501,58.210608931114244,740,13.16910171508789,0.050000000000000044,
42579,-2.565768673208188,776,26.18537139892578,0.050000000000000044,
42659,1.4263181650000951,770,11.1187105178833,0.050000000000000044,
42745,-2.5246599579942925,634,18.974258422851562,0.050000000000000044,
42827,2.6179524870990267,906,10.822916030883789,0.050000000000000044,
42915,1.3137938229748387,761,18.889705657958984,0.050000000000000044,
42990,2.5402104752040406,749,14.97372817993164,0.050000000000000044,
43073,-2.5246599579942925,897,8.359317779541016,0.050000000000000044,
43154,58.79780747283082,888,14.400640487670898,0.050000000000000044,
43238,1.308266988203215,779,22.823030471801758,0.050000000000000044,
43312,0.814763205442601,785,18.501220703125,0.050000000000000044,
43393,3.028859671710092,770,19.189746856689453,0.050000000000000044,
43472,0.6601770331995318,779,22.783554077148438,0.050000000000000044,
43555,-2.5569520183738272,637,14.288581848144531,0.050000000000000044,
43631,5.747732136962135,906,31.70917320251465,0.050000000000000044,
43711,-2.543390252256085,785,18.709474563598633,0.050000000000000044,
43790,5.499363114818911,918,24.041933059692383,0.050000000000000044,
43871,-2.6072889716421948,785,21.086360931396484,0.050000000000000044,
43947,61.25073480456245,888,24.760189056396484,0.050000000000000044,
44029,1.2388722137479244,758,22.43134880065918,0.050000000000000044,
44110,1.2961827195167142,767,31.86810874938965,0.050000000000000044,
44194,1.4020549833500942,909,24.78490447998047,0.050000000000000044,
44278,1.9715229816727526,785,4.773685455322266,0.050000000000000044,
44355,47.077527006358835,888,11.061328887939453,0.050000000000000044,
44433,1.113049793511931,906,11.043130874633789,0.050000000000000044,
44518,-2.543390252256085,770,14.218918800354004,0.050000000000000044,
44600,1.2044894625931533,785,17.853607177734375,0.050000000000000044,
44678,0.683741098479985,921,19.23284149169922,0.050000000000000044,
44759,1.0056662999992276,752,16.81704330444336,0.050000000000000044,
44842,0.845991251548762,767,22.864151000976562,0.050000000000000044,
44922,-2.5569520183738272,785,27.65020751953125,0.050000000000000044,
45000,,,24.911029815673828,0.050000000000000044,3.2
45001,1.1723754701273972,758,17.42101287841797,0.050000000000000044,
45078,-2.5786657778452318,785,12.139904022216797,0.050000000000000044,
45157,1.168036177736721,927,23.701107025146484,0.050000000000000044,
45236,-2.5828791200667793,761,19.798595428466797,0.050000000000000044,
45319,-2.599315347048459,782,20.468055725097656,0.050000000000000044,
45396,-2.5246599579942925,918,20.787799835205078,0.050000000000000044,
45473,1.3428045296568865,785,12.428302764892578,0.050000000000000044,
45556,0.8548079063831229,897,21.986146926879883,0.050000000000000044,
45634,-2.574409876611345,785,17.547487258911133,0.050000000000000044,
45715,1.173187548910959,779,29.90663719177246,0.050000000000000044,
45798,1.4145181327167053,758,13.621332168579102,0.050000000000000044,
45879,2.251630114472924,903,17.148494720458984,0.050000000000000044,
45959,59.31137874667772,888,27.110633850097656,0.050000000000000044,
46047,57.02175279308028,888,19.05915069580078,0.050000000000000044,
46122,4.235814384208226,900,25.211450576782227,0.050000000000000044,
46198,1.366469221875643,918,43.27363967895508,0.050000000000000044,
46278,2.9667009591246107,1057,17.01266098022461,0.050000000000000044,
46360,3.5064073473501667,903,29.27975845336914,0.050000000000000044,
46442,6.7697697550543,764,9.08645248413086,0.050000000000000044,
46524,1.150651715426123,891,20.235549926757812,0.050000000000000044,
46603,1.3027954217793074,924,10.374746322631836,0.050000000000000044,
46681,-2.5294133584143497,930,18.36158561706543,0.050000000000000044,
46762,0.7924860766768361,637,12.566617965698242,0.050000000000000044,
46836,0.66689834577742,930,17.33524513244629,0.050000000000000044,
46917,1.2504886833983317,909,17.766273498535156,0.050000000000000044,
46999,4.606223137387346,749,14.72278881072998,0.050000000000000044,
47084,1.2120560940074696,785,15.337719917297363,0.050000000000000044,
47168,-2.543390252256085,906,20.32141876220703,0.050000000000000044,
47249,2.108655960191104,894,14.868587493896484,0.050000000000000044,
47335,2.327814774165989,785,8.195270538330078,0.050000000000000044,
47417,-2.561382498190089,918,12.443412780761719,0.050000000000000044,
47502,1.2843303884786494,897,20.768905639648438,0.050000000000000044,
47584,-2.595268027321676,767,31.00981903076172,0.050000000000000044,
47665,1.5067610345519853,891,16.481014251708984,0.050000000000000044,
47740,1.3428045296568865,785,25.517986297607422,0.050000000000000044,
47819,1.3193764843603173,1072,8.084234237670898,0.050000000000000044,
47902,3.173349326828238,764,9.181241035461426,0.050000000000000044,
47988,-2.5701109864761063,779,24.782075881958008,0.050000000000000044,
48061,1.7754245009368046,927,17.712482452392578,0.050000000000000044,
48143,1.3551341579463474,770,27.345094680786133,0.050000000000000044,
48219,-2.641251702318108,637,11.16072940826416,0.050000000000000044,
48298,-2.5341192248302065,773,11.293068885803223,0.050000000000000044,
48377,64.34717405593862,888,21.409141540527344,0.050000000000000044,
48462,0.7496982435275158,785,20.212154388427734,0.050000000000000044,
48539,1.2164834916104454,930,18.490787506103516,0.050000000000000044,
48619,-2.574409876611345,785,13.601749420166016,0.050000000000000044,
48701,1.2677493258976396,894,11.805648803710938,0.050000000000000044,
48781,1.058590807105504,915,30.550704956054688,0.050000000000000044,
48865,1.187286217348881,637,26.614137649536133,0.050000000000000044,
48944,44.168882339976406,888,26.4403076171875,0.050000000000000044,
49028,-2.5341192248302065,785,35.67864227294922,0.050000000000000044,
49110,1.3542540891814272,915,24.430152893066406,0.050000000000000044,
49193,1.694767655207685,637,28.20183563232422,0.050000000000000044,
49274,0.7928070428614998,903,12.560445785522461,0.050000000000000044,
49354,1.4568764899644007,767,9.453329086303711,0.050000000000000044,
49436,-2.543390252256085,785,15.110944747924805,0.050000000000000044,
49521,2.809839389793718,900,13.402910232543945,0.050000000000000044,
49602,-2.599315347048459,761,12.242776870727539,0.050000000000000044,
49683,1.383904801335968,779,16.509265899658203,0.050000000000000044,
49763,-2.5701109864761063,927,23.875099182128906,0.050000000000000044,
49846,1.261487084593863,918,19.591754913330078,0.050000000000000044,
49925,2.966120356666605,1054,15.116969108581543,0.050000000000000044,
50000,,,17.741605758666992,0.050000000000000044,3.1
50005,1.3600657533226084,924,20.452369689941406,0.050000000000000044,
50091,-2.561382498190089,785,20.436450958251953,0.050000000000000044,
50167,-2.543390252256085,785,27.019107818603516,0.050000000000000044,
50247,-2.543390252256085,894,24.357919692993164,0.050000000000000044,
50324,1.8930123335547335,761,5.5098676681518555,0.050000000000000044,
50408,1.261487084593863,894,22.906558990478516,0.050000000000000044,
50489,1.0363616099566266,900,9.549562454223633,0.050000000000000044,
50563,-2.552476786236189,930,14.17777156829834,0.050000000000000044,
50644,1.2843303884786494,761,9.039618492126465,0.050000000000000044,
50723,1.3903729513895382,924,17.27141571044922,0.050000000000000044,
50798,60.63381011790229,888,16.761524200439453,0.050000000000000044,
50880,-2.552476786236189,637,24.065120697021484,0.050000000000000044,
50962,-2.552476786236189,785,20.051166534423828,0.050000000000000044,
51042,1.2120560940074696,779,16.256399154663086,0.050000000000000044,
51132,1.366469221875643,782,12.491787910461426,0.050000000000000044,
51210,2.1896947927997314,906,8.573881149291992,0.050000000000000044,
51295,-2.5294133584143497,782,24.09988784790039,0.050000000000000044,
51377,4.91431888170145,918,15.039968490600586,0.050000000000000044,
51454,1.2843303884786494,764,28.21099090576172,0.050000000000000044,
51533,4.974611948733603,909,9.987787246704102,0.050000000000000044,
51611,1.3074044328067167,1063,22.964248657226562,0.050000000000000044,
51691,2.7996906734433518,770,19.575538635253906,0.050000000000000044,
51768,0.9774741155282265,897,10.596046447753906,0.050000000000000044,
51844,-2.6265357195457306,785,26.841960906982422,0.050000000000000044,
51922,1.2388722137479244,897,17.121217727661133,0.050000000000000044,
52003,0.8032567729406256,933,32.50341033935547,0.050000000000000044,
52082,1.383904801335968,1045,21.242910385131836,0.050000000000000044,
52163,-2.5569520183738272,782,22.08395004272461,0.050000000000000044,
52242,-2.543390252256085,637,31.302248001098633,0.050000000000000044,
52322,1.3193764843603173,782,10.96411418914795,0.050000000000000044,
52407,32.53665655513901,888,25.300392150878906,0.050000000000000044,
52483,-2.547956349733524,785,13.675700187683105,0.050000000000000044,
52559,7.396420067989839,915,27.841136932373047,0.050000000000000044,
52632,2.8640910414845604,912,16.01900863647461,0.050000000000000044,
52710,1.3307115482896128,915,32.2535285949707,0.050000000000000044,
52780,-2.543390252256085,918,25.240699768066406,0.050000000000000044,
52855,2.252358574132814,921,13.521819114685059,0.050000000000000044,
52935,2.147340569036897,894,13.157707214355469,0.050000000000000044,
53014,5.506008743335212,773,20.616527557373047,0.050000000000000044,
53091,2.2001520686345692,758,32.7530632019043,0.050000000000000044,
53171,0.7214384497897661,785,14.990188598632812,0.050000000000000044,
53252,-2.538778032581904,930,23.216297149658203,0.050000000000000044,
53336,1.3542540891814272,749,34.01028060913086,0.050000000000000044,
53413,1.2797674675615143,921,23.198694229125977,0.050000000000000044,
53496,6.257290832398755,761,8.848474502563477,0.050000000000000044,
53572,50.369066591772864,888,16.632753372192383,0.050000000000000044,
53650,-2.5911798255774503,782,8.682323455810547,0.050000000000000044,
53731,3.3750891769533595,785,19.62225341796875,0.050000000000000044,
53814,1.383904801335968,752,21.756500244140625,0.050000000000000044,
53889,1.4568764899644007,894,29.419715881347656,0.050000000000000044,
53972,1.4568764899644007,779,27.806236267089844,0.050000000000000044,
54049,-2.5341192248302065,773,29.895376205444336,0.050000000000000044,
54124,1.2164834916104454,930,29.343318939208984,0.050000000000000044,
54210,1.1910224561181395,755,13.829051971435547,0.050000000000000044,
54292,1.2797674675615143,779,17.886709213256836,0.050000000000000044,
54374,1.3193764843603173,903,20.46575927734375,0.050000000000000044,
54454,-2.5341192248302065,631,14.627785682678223,0.050000000000000044,
54531,-2.561382498190089,785,30.648635864257812,0.050000000000000044,
54614,47.82917238100384,888,17.296621322631836,0.050000000000000044,
54692,-2.561382498190089,782,27.205001831054688,0.050000000000000044,
54770,1.7772549030841887,770,16.247648239135742,0.050000000000000044,
54855,1.92008377838492,761,36.71677780151367,0.050000000000000044,
54933,2.0674016050597617,770,22.122419357299805,0.050000000000000044,
55000,,,15.109672546386719,0.050000000000000044,3.066666666666667
55011,47.35175218376196,888,18.063304901123047,0.050000000000000044,
55087,-2.5786657778452318,637,10.849675178527832,0.050000000000000044,
55162,4.819777152578466,761,33.72734451293945,0.050000000000000044,
55243,1.2164834916104454,779,25.277870178222656,0.050000000000000044,
55311,-2.561382498190089,933,35.18495559692383,0.050000000000000044,
55395,-2.5246599579942925,785,28.53241729736328,0.050000000000000044,
55473,43.84264453136743,740,14.455610275268555,0.050000000000000044,
55556,1.4263181650000951,912,4.268450736999512,0.050000000000000044,
55641,60.02305467810875,888,16.4210205078125,0.050000000000000044,
55721,-2.5246599579942925,776,16.702919006347656,0.050000000000000044,
55795,1.2450718326386632,909,18.016929626464844,0.050000000000000044,
55879,3.1884858765449424,776,25.06939697265625,0.050000000000000044,
55958,1.1723754701273972,906,9.318731307983398,0.050000000000000044,
56040,3.455811976401667,909,14.495620727539062,0.050000000000000044,
56123,1.194318656694341,767,6.186654567718506,0.050000000000000044,
56196,1.962665977888025,930,18.632740020751953,0.050000000000000044,
56273,8.24037120663888,924,30.19092559814453,0.050000000000000044,
56349,1.183646919012718,903,26.004013061523438,0.050000000000000044,
56426,-2.6151039211065155,915,22.08346176147461,0.050000000000000044,
56510,-2.5294133584143497,785,29.77345085144043,0.050000000000000044,
56592,4.308504594617212,906,18.360614776611328,0.050000000000000044,
56677,1.1690893657429835,903,34.19806671142578,0.050000000000000044,
56760,0.7112917655044995,785,17.55335235595703,0.050000000000000044,
56838,48.10496138204643,1036,21.74819564819336,0.050000000000000044,
56920,60.63944916980682,740,15.486000061035156,0.050000000000000044,
57001,1.103643335221762,776,27.908172607421875,0.050000000000000044,
57080,61.25073480456245,888,33.51184844970703,0.050000000000000044,
57161,-2.5701109864761063,782,32.1522216796875,0.050000000000000044,
57246,44.505325443858624,740,16.78384780883789,0.050000000000000044,
57328,0.9024973245862996,776,19.085174560546875,0.050000000000000044,
57403,-2.6302703623502737,933,17.631946563720703,0.050000000000000044,
57487,1.2843303884786494,743,18.929168701171875,0.050000000000000044,
57569,-2.5341192248302065,637,22.134899139404297,0.050000000000000044,
57651,-2.595268027321676,764,15.398454666137695,0.050000000000000044,
57732,-2.5341192248302065,779,31.352392196655273,0.050000000000000044,
57812,1.4508264292930253,785,30.710424423217773,0.050000000000000044,
57896,-2.5569520183738272,785,10.346794128417969,0.050000000000000044,
57971,1.1528890910873626,1063,25.159528732299805,0.050000000000000044,
58048,1.3542540891814272,924,8.145435333251953,0.050000000000000044,
58132,-2.543390252256085,634,17.931549072265625,0.050000000000000044,
58210,6.338723208817022,909,17.144790649414062,0.050000000000000044,
58290,5.880437391270629,909,18.177566528320312,0.050000000000000044,
58368,-2.565768673208188,927,6.939778804779053,0.050000000000000044,
58449,1.3074044328067167,891,18.823749542236328,0.050000000000000044,
58532,3.512660607440799,912,20.177188873291016,0.050000000000000044,
58611,2.567825895603671,924,18.460567474365234,0.050000000000000044,
58690,-2.574409876611345,755,19.024049758911133,0.050000000000000044,
58768,46.85747185062187,888,17.15744972229004,0.050000000000000044,
58852,2.5679686687434775,625,17.02470588684082,0.050000000000000044,
58934,1.4816934242064654,927,25.243358612060547,0.050000000000000044,
59014,0.7994844064713905,776,22.564027786254883,0.050000000000000044,
59095,1.1343937308201324,767,14.389986991882324,0.050000000000000044,
59176,-2.5701109864761063,933,7.538313865661621,0.050000000000000044,
59259,1.1136905644086248,776,12.475442886352539,0.050000000000000044,
59339,0.604476213752633,933,24.33780860900879,0.050000000000000044,
59418,1.2899694403831734,903,22.799287796020508,0.050000000000000044,
59499,-2.543390252256085,779,7.433923721313477,0.050000000000000044,
59587,1.3607732098508714,637,20.86764907836914,0.050000000000000044,
59672,1.4145181327167053,909,15.156661987304688,0.050000000000000044,
59756,1.4145181327167053,752,14.781697273254395,0.050000000000000044,
59841,1.2068526887809665,631,15.775653839111328,0.050000000000000044,
59921,4.738657696596035,903,14.642443656921387,0.050000000000000044,
59997,8.388702267752933,921,21.367826461791992,0.050000000000000044,
60000,,,13.772159576416016,0.050000000000000044,3.3333333333333335
60080,1.4568764899644007,915,13.471138954162598,0.050000000000000044,
60162,3.6509626963727344,912,19.3515625,0.050000000000000044,
60240,-2.552476786236189,1051,27.107269287109375,0.050000000000000044,
60314,0.6076561043908245,933,8.875479698181152,0.050000000000000044,
60393,1.1783909541374622,933,23.552330017089844,0.050000000000000044,
60475,1.1136905644086248,915,23.109336853027344,0.050000000000000044,
60556,1.3074044328067167,918,36.711544036865234,0.050000000000000044,
60637,2.9433763088135105,776,13.45281982421875,0.050000000000000044,
60719,-2.5569520183738272,785,15.090531349182129,0.050000000000000044,
60799,1.1783909541374622,894,34.25172424316406,0.050000000000000044,
60887,1.4145181327167053,909,11.420010566711426,0.050000000000000044,
60961,46.84702870557789,1036,30.54820442199707,0.050000000000000044,
61037,62.54403167835127,1036,38.192073822021484,0.050000000000000044,
61123,-2.547956349733524,782,17.38387680053711,0.050000000000000044,
61205,1.1518515890576504,894,34.82438659667969,0.050000000000000044,
61280,10.091733939234816,927,17.297977447509766,0.050000000000000044,
61357,-2.547956349733524,927,12.65110969543457,0.050000000000000044,
61437,-2.61895288189545,785,21.479515075683594,0.050000000000000044,
61519,1.383904801335968,894,25.440265655517578,0.050000000000000044,
61601,2.5817729622280368,755,15.643237113952637,0.050000000000000044,
61681,-2.6072889716421948,785,19.562376022338867,0.050000000000000044,
61760,1.194318656694341,918,10.530990600585938,0.050000000000000044,
61846,1.4816934242064654,743,23.074445724487305,0.050000000000000044,
61924,1.2843303884786494,894,15.909738540649414,0.050000000000000044,
62010,1.0509118409551246,761,20.77127456665039,0.050000000000000044,
62087,44.51197954331073,888,14.32235050201416,0.050000000000000044,
62174,0.873299896874848,770,22.842784881591797,0.050000000000000044,
62255,4.358419552586454,761,29.72835922241211,0.050000000000000044,
62336,-2.595268027321676,785,16.378515243530273,0.050000000000000044,
62420,-2.543390252256085,637,27.629329681396484,0.050000000000000044,
62505,1.1437592216236383,634,19.3614501953125,0.050000000000000044,
62582,-2.5246599579942925,924,15.82293701171875,0.050000000000000044,
62668,0.8602514528089332,776,14.515313148498535,0.050000000000000044,
62744,-2.543390252256085,785,14.651025772094727,0.050000000000000044,
