step,episode_return,episode_score,loss,epsilon,eval_score
259396,-116.3515897561596,0,1.6150507926940918,0.050000000000000044,
260000,,,0.5263594388961792,0.050000000000000044,11.95
260637,-117.6101918730788,0,1.1024465560913086,0.050000000000000044,
261010,-128.3230096727865,0,1.4252185821533203,0.050000000000000044,
261452,-122.77543888508303,0,1.1210960149765015,0.050000000000000044,
261809,-122.23246550467341,0,0.5806242227554321,0.050000000000000044,
263635,30.24232867059176,109,3.48356032371521,0.050000000000000044,
265213,-109.00170637120215,0,0.4360705018043518,0.050000000000000044,
266064,3.4853832330212384,130,1.4310269355773926,0.050000000000000044,
266882,-117.60736582402981,0,0.9876430630683899,0.050000000000000044,
267182,-121.64651240086488,0,0.7094473838806152,0.050000000000000044,
268403,-2.5173893802563327,103,1.2289409637451172,0.050000000000000044,
269012,-109.5736547938449,0,2.021721363067627,0.050000000000000044,
269824,-108.55863133351362,0,1.4798908233642578,0.050000000000000044,
270463,-118.91174305275645,0,0.143011212348938,0.050000000000000044,
271392,-103.3479307305132,0,0.9791659712791443,0.050000000000000044,
271838,-122.92154016667004,0,0.5580488443374634,0.050000000000000044,
272423,-121.2487783766132,0,0.6043195724487305,0.050000000000000044,
272706,-121.5073968915493,0,1.176978588104248,0.050000000000000044,
273420,-116.41795987436339,0,1.0454124212265015,0.050000000000000044,
273623,-132.87616056553617,0,1.968152642250061,0.050000000000000044,
274059,-116.94626153000645,0,0.6794092655181885,0.050000000000000044,
274377,-130.89730011881704,0,1.034143090248108,0.050000000000000044,
275282,-108.75564187223425,0,0.3543950915336609,0.050000000000000044,
275860,-121.23361427878496,0,1.8970911502838135,0.050000000000000044,
276705,-117.82952220840116,0,0.4599641263484955,0.050000000000000044,
277267,-115.1623101051668,0,1.9813469648361206,0.050000000000000044,
277990,-116.53234246696098,0,1.5626076459884644,0.050000000000000044,
278385,-122.52144464724054,0,1.4351789951324463,0.050000000000000044,
279037,-115.82853418473519,0,1.6050368547439575,0.050000000000000044,
280000,,,1.6703978776931763,0.050000000000000044,0.0
280210,-105.73954456651806,0,4.835656642913818,0.050000000000000044,
281634,3.948253831291865,106,2.616363048553467,0.050000000000000044,
282207,-112.0611404496683,0,1.2578825950622559,0.050000000000000044,
282754,-106.19676230087177,0,0.7953417301177979,0.050000000000000044,
283568,-102.32063043354378,0,1.4228194952011108,0.050000000000000044,
284827,20.655056761763447,106,1.4340006113052368,0.050000000000000044,
285603,-104.98995434190384,0,1.2677327394485474,0.050000000000000044,
285920,-124.67381996802425,0,1.521906852722168,0.050000000000000044,
287813,-114.32210719974492,0,1.2507665157318115,0.050000000000000044,
288307,-111.17866323038768,0,1.6984357833862305,0.050000000000000044,
288817,-120.69906888802186,0,2.5303139686584473,0.050000000000000044,
289416,-115.44657155181321,0,0.844833493232727,0.050000000000000044,
290038,-118.48740012450435,0,0.5008548498153687,0.050000000000000044,
291198,-108.45687079178694,0,2.37233304977417,0.050000000000000044,
291478,-127.51289289263855,0,1.0653668642044067,0.050000000000000044,
292029,-111.99711323006511,0,1.5410866737365723,0.050000000000000044,
292987,-103.54208979553039,0,1.59743332862854,0.050000000000000044,
293927,-103.08270706631298,0,1.0095300674438477,0.050000000000000044,
294648,-107.15254846182629,0,0.7534507513046265,0.050000000000000044,
295139,-117.16610351415895,0,1.0525044202804565,0.050000000000000044,
295845,-101.1705279497937,0,1.390181303024292,0.050000000000000044,
296533,-125.22947964715289,0,0.4287870526313782,0.050000000000000044,
297059,-111.26852205619996,0,1.7647206783294678,0.050000000000000044,
298484,13.865880001854038,109,1.898014783859253,0.050000000000000044,
299164,-112.87598013718603,0,0.43849411606788635,0.050000000000000044,
300000,,,0.8649963140487671,0.050000000000000044,11.2
300484,11.663378599418778,148,0.37424781918525696,0.050000000000000044,
300969,-117.12918653735325,0,0.5572253465652466,0.050000000000000044,
301916,-103.390466821807,0,1.106938123703003,0.050000000000000044,
303092,-105.56119413818406,0,0.6046071648597717,0.050000000000000044,
303680,-123.91189117742753,0,0.3543517291545868,0.050000000000000044,
304253,-117.78182490859027,0,1.9698835611343384,0.050000000000000044,
305561,-106.25924006306585,0,1.270035982131958,0.050000000000000044,
306201,-112.43417198088446,0,1.926571249961853,0.050000000000000044,
307216,-103.41319798762025,0,0.24894991517066956,0.050000000000000044,
307910,-113.3583983278096,0,2.642958402633667,0.050000000000000044,
308443,-120.54929890308802,0,1.6815032958984375,0.050000000000000044,
310008,-4.673807048923138,109,0.9903489947319031,0.050000000000000044,
311114,-104.93833566979882,0,0.09689296782016754,0.050000000000000044,
311781,-100.87811541077737,0,0.9836751222610474,0.050000000000000044,
311958,-132.53316375626792,0,2.9949569702148438,0.050000000000000044,
312519,-112.08588457664247,0,1.463633418083191,0.050000000000000044,
313045,-105.63119737051686,0,0.6772710084915161,0.050000000000000044,
313595,-123.45819155951199,0,0.49476414918899536,0.050000000000000044,
313772,-132.69239516635795,0,0.7061232924461365,0.050000000000000044,
314775,4.917219535637344,121,1.0106103420257568,0.050000000000000044,
315172,-125.33804663407284,0,1.4810718297958374,0.050000000000000044,
315424,-130.31017048487618,0,0.5188229084014893,0.050000000000000044,
315905,-114.32533601506226,0,0.9977231621742249,0.050000000000000044,
316778,-102.69387557908846,0,0.3965113162994385,0.050000000000000044,
317498,-104.33074340709778,0,1.5892467498779297,0.050000000000000044,
317709,-129.7419348390952,0,1.1342675685882568,0.050000000000000044,
318075,-118.9216679530252,0,0.3398067355155945,0.050000000000000044,
318915,-102.4561575769151,0,0.494024395942688,0.050000000000000044,
319265,-116.09199612242557,0,0.9459132552146912,0.050000000000000044,
319724,-120.11138213433473,0,1.1033719778060913,0.050000000000000044,
320000,,,1.1578786373138428,0.050000000000000044,17.25
320287,-111.8024828532254,0,0.38341861963272095,0.050000000000000044,
321318,7.965746996778861,115,0.5412142276763916,0.050000000000000044,
322078,-116.56434417387638,0,0.9545077085494995,0.050000000000000044,
323149,-110.60386046035909,0,1.0648123025894165,0.050000000000000044,
323431,-127.45861379650728,0,0.5733672380447388,0.050000000000000044,
323783,-125.0223512002658,0,0.31254494190216064,0.050000000000000044,
324539,-113.66941450068107,0,0.4750814735889435,0.050000000000000044,
325771,27.50929086809957,103,1.4040708541870117,0.050000000000000044,
326551,-116.85167803878144,0,0.4601087272167206,0.050000000000000044,
327334,-105.04633014475102,0,1.9348132610321045,0.050000000000000044,
327553,-129.92505834735405,0,0.9513583779335022,0.050000000000000044,
328793,-2.8920194237888097,124,0.7801700830459595,0.050000000000000044,
329447,-100.61808237962262,0,1.6216347217559814,0.050000000000000044,
330009,3.139877492499693,103,0.3612251281738281,0.050000000000000044,
330445,-122.74113524036727,0,0.7866533398628235,0.050000000000000044,
330843,-122.72810727281586,0,0.954911470413208,0.050000000000000044,
332161,14.823292932773384,103,0.6994903087615967,0.050000000000000044,
333201,-119.16521797325191,0,0.37228143215179443,0.050000000000000044,
333835,-109.32879131412608,0,0.8888804912567139,0.050000000000000044,
335080,-109.07744198920777,0,0.8100550174713135,0.050000000000000044,
336391,-106.406780585712,0,0.349373996257782,0.050000000000000044,
336797,-122.4874898006716,0,1.014294147491455,0.050000000000000044,
337583,-116.44884693128697,0,0.4997759759426117,0.050000000000000044,
338046,-111.14959792645213,0,0.28353559970855713,0.050000000000000044,
338994,-0.35650888784442714,118,0.8375566005706787,0.050000000000000044,
340000,,,1.4587767124176025,0.050000000000000044,16.05
340049,-112.79918500051414,0,0.37185484170913696,0.050000000000000044,
340572,-117.70541195566395,0,0.3254006505012512,0.050000000000000044,
340954,-125.16370000841297,0,0.6301363706588745,0.050000000000000044,
341202,-127.10712241857937,0,0.3429623246192932,0.050000000000000044,
342030,22.32818878802746,118,0.864237368106842,0.050000000000000044,
342455,-119.61714238391014,0,1.0952301025390625,0.050000000000000044,
343593,-107.88470636311968,0,1.7099995613098145,0.050000000000000044,
344125,-117.31557461074026,0,0.9278518557548523,0.050000000000000044,
344513,-128.07579538386898,0,0.5417307615280151,0.050000000000000044,
345330,-101.43020086946277,0,1.2583062648773193,0.050000000000000044,
345702,-125.14915771670512,0,0.6551157236099243,0.050000000000000044,
346539,-116.93398201963439,0,0.429863840341568,0.050000000000000044,
346928,-113.33748040503775,0,0.6607958674430847,0.050000000000000044,
347822,-105.94115013227864,0,2.483828067779541,0.050000000000000044,
348979,-108.24843333882973,0,1.0197882652282715,0.050000000000000044,
349959,-112.51903348521452,0,0.3990733027458191,0.050000000000000044,
351063,-107.43468121999088,0,1.4188988208770752,0.050000000000000044,
351706,-106.9358838595179,0,0.8147687911987305,0.050000000000000044,
352544,4.10590986772344,106,1.0660210847854614,0.050000000000000044,
352784,-130.1823051129339,0,0.5930401086807251,0.050000000000000044,
353189,-107.19635911309375,0,0.20989733934402466,0.050000000000000044,
354074,-126.60340232831233,0,0.8756917715072632,0.050000000000000044,
354575,-111.23489443631554,0,0.6961246728897095,0.050000000000000044,
355221,-115.50959234483199,0,2.0174713134765625,0.050000000000000044,
356358,7.240616832966296,106,0.8056330680847168,0.050000000000000044,
357271,-106.22572415461246,0,0.9494653344154358,0.050000000000000044,
357897,-121.58769107444044,0,0.601180911064148,0.050000000000000044,
358529,-118.58330953963693,0,0.5334704518318176,0.050000000000000044,
358753,-130.00838894667254,0,0.2982085943222046,0.050000000000000044,
359056,-124.53596829353364,0,0.5685994625091553,0.050000000000000044,
359689,-115.54239869038594,0,0.12069526314735413,0.050000000000000044,
360000,,,1.216321349143982,0.050000000000000044,22.1
360369,-113.07910383289067,0,0.06940679997205734,0.050000000000000044,
361155,-120.06544523172718,0,0.8628059029579163,0.050000000000000044,
361762,-127.56135842758874,0,0.7503417730331421,0.050000000000000044,
362867,-107.80225730382736,0,0.9311633110046387,0.050000000000000044,
363380,-126.56898838440459,0,0.46299856901168823,0.050000000000000044,
363681,-127.8195056073308,0,0.7015335559844971,0.050000000000000044,
364103,-110.78231598077979,0,0.48755404353141785,0.050000000000000044,
364828,-110.37723578954345,0,0.8069875836372375,0.050000000000000044,
365184,-124.94954106864675,0,0.8729377388954163,0.050000000000000044,
365855,-109.74903454761686,0,0.42970484495162964,0.050000000000000044,
366338,-120.33064470478573,0,1.3474376201629639,0.050000000000000044,
367266,-106.49285584138292,0,1.0799051523208618,0.050000000000000044,
368470,-108.94416596363247,0,1.614391565322876,0.050000000000000044,
368890,-113.90343812301286,0,1.264679193496704,0.050000000000000044,
369531,-106.84212561614271,0,0.47389763593673706,0.050000000000000044,
370415,-102.74638016764135,0,0.7750635147094727,0.050000000000000044,
370800,-128.13095486528027,0,0.8974976539611816,0.050000000000000044,
371467,-115.6606200628653,0,0.5502387881278992,0.050000000000000044,
371720,-129.93997942964972,0,1.0982252359390259,0.050000000000000044,
372306,-111.93575178199653,0,0.46054673194885254,0.050000000000000044,
372994,-121.97618528643821,0,0.3743518888950348,0.050000000000000044,
373504,-126.50658617298733,0,0.5819562077522278,0.050000000000000044,
374747,-0.38101171403856426,109,0.4720422327518463,0.050000000000000044,
375146,-110.32586131995605,0,0.26340556144714355,0.050000000000000044,
375881,-101.27937857544613,0,0.32454487681388855,0.050000000000000044,
376424,-102.55928655006986,0,0.7961471080780029,0.050000000000000044,
376858,-113.32404431256312,0,0.4881666302680969,0.050000000000000044,
377394,-111.62653375739845,0,0.7697736024856567,0.050000000000000044,
377753,-125.14735907397748,0,1.1162924766540527,0.050000000000000044,
378153,-122.61070107370583,0,1.317186951637268,0.050000000000000044,
379019,-105.52300820781865,0,0.7374089956283569,0.050000000000000044,
380000,,,0.783764123916626,0.050000000000000044,18.9
380954,18.46955769964481,106,0.46494829654693604,0.050000000000000044,
382219,-109.42794547888789,0,0.2954997420310974,0.050000000000000044,
382827,-112.1170817765423,0,0.45901229977607727,0.050000000000000044,
383514,-110.27339968721708,0,0.4951702356338501,0.050000000000000044,
383929,-110.6079787171906,0,0.6857346892356873,0.050000000000000044,
384266,-112.7466843446921,0,1.0446882247924805,0.050000000000000044,
385329,-110.09887683405191,0,1.2544431686401367,0.050000000000000044,
385773,-119.82665113002635,0,0.35004207491874695,0.050000000000000044,
386110,-124.9307427083795,0,0.8422709107398987,0.050000000000000044,
386875,-110.44786123544776,0,0.8527432084083557,0.050000000000000044,
387388,-120.55506645469985,0,0.5361381769180298,0.050000000000000044,
388197,-101.67242305198543,0,0.8655143976211548,0.050000000000000044,
390048,34.134362140228646,148,0.9402163028717041,0.050000000000000044,
391039,-115.36570160816242,0,0.5748517513275146,0.050000000000000044,
392266,24.76110750768892,103,1.6399593353271484,0.050000000000000044,
393301,-106.81619190255411,0,1.2585012912750244,0.050000000000000044,
394115,10.375079335526692,121,0.39259350299835205,0.050000000000000044,
395019,-112.42172342453513,0,2.1141512393951416,0.050000000000000044,
395863,-123.416518418632,0,0.5149127244949341,0.050000000000000044,
397067,-108.81812298848178,0,0.9490143060684204,0.050000000000000044,
397724,-112.62818278202442,0,1.9874728918075562,0.050000000000000044,
398514,-113.82961758273578,0,0.3177264332771301,0.050000000000000044,
399070,-109.05242095073267,0,0.5294294357299805,0.050000000000000044,
400000,,,0.6980619430541992,0.050000000000000044,11.05
